id,make,model,variant,mileange,make_year,price,fuel_type,no_of_owners,body_type,transmission,transmission_sub_type,city,registration_year,insurance_year,insurance_month
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
18264107,Renault,Kwid,1.0 RXT SCE,10967,2022,476000.0,petrol,1,hatchback,manual,regular,Hyderabad,2022,,
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
17896847,Hyundai,New i20,Asta 1.0 Turbo DCT,72427,2020,795000.0,petrol,1,hatchback,automatic,DCT,Hyderabad,2021,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
17896847,Hyundai,New i20,Asta 1.0 Turbo DCT,72427,2020,795000.0,petrol,1,hatchback,automatic,DCT,Hyderabad,2021,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
17896847,Hyundai,New i20,Asta 1.0 Turbo DCT,72427,2020,795000.0,petrol,1,hatchback,automatic,DCT,Hyderabad,2021,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
17896847,Hyundai,New i20,Asta 1.0 Turbo DCT,72427,2020,795000.0,petrol,1,hatchback,automatic,DCT,Hyderabad,2021,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
17896847,Hyundai,New i20,Asta 1.0 Turbo DCT,72427,2020,795000.0,petrol,1,hatchback,automatic,DCT,Hyderabad,2021,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
13924013,Jeep,Compass,Limited Plus 2.0 Diesel 4x4 AT,55809,2020,1969358.0,diesel,1,suv,automatic,,Hyderabad,2020,2025.0,12.0
17341330,Maruti Suzuki,Alto 800,LXI,15300,2020,360000.0,petrol,1,hatchback,manual,regular,Hyderabad,2021,2025.0,12.0
16731368,Maruti Suzuki,Baleno,Zeta Petrol,51510,2019,567000.0,petrol,2,hatchback,manual,regular,Hyderabad,2019,2025.0,10.0
17245354,Renault,Duster,85 PS RXZ 4X2 MT,50964,2017,685000.0,diesel,1,suv,manual,regular,Hyderabad,2017,2025.0,9.0
17775668,Hyundai,Xcent,SX Petrol,66101,2015,417000.0,petrol,1,sedan,manual,regular,Hyderabad,2015,2025.0,10.0
16894634,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,54056,2019,479000.0,petrol,3,hatchback,manual,regular,Hyderabad,2019,2025.0,7.0
17510340,Hyundai,Creta,SX Petrol,34418,2020,1170493.0,petrol,1,suv,manual,regular,Hyderabad,2020,2025.0,8.0
16954628,Maruti Suzuki,Alto K10,VXI,51737,2018,339000.0,petrol,1,hatchback,manual,regular,Hyderabad,2018,2025.0,12.0
17226963,Maruti Suzuki,Alto 800,LXI,24995,2021,337000.0,petrol,2,hatchback,manual,regular,Hyderabad,2021,2025.0,6.0
17891372,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,20543,2021,1196655.0,petrol,2,suv,manual,regular,Hyderabad,2021,2025.0,12.0
17787680,Maruti Suzuki,Ciaz,ZXI+ AT,89099,2016,560000.0,petrol,2,sedan,automatic,,Hyderabad,2017,2025.0,5.0
16999050,Maruti Suzuki,Ciaz,VXI+ AT,79663,2016,556000.0,petrol,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
17607202,Hyundai,Xcent,S (O) Petrol,49499,2014,405000.0,petrol,1,sedan,manual,regular,Hyderabad,2014,2025.0,7.0
17856188,Maruti Suzuki,Celerio,VXI,84225,2014,293000.0,petrol,1,hatchback,manual,regular,Hyderabad,2014,2025.0,11.0
17165674,Renault,Kwid,1.0 RXT AMT,25943,2019,389000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2020,2025.0,12.0
17896847,Hyundai,New i20,Asta 1.0 Turbo DCT,72427,2020,795000.0,petrol,1,hatchback,automatic,DCT,Hyderabad,2021,2025.0,12.0
16954647,Maruti Suzuki,Celerio,ZXI (O) AMT,115439,2018,416000.0,petrol,1,hatchback,automatic,AMT,Hyderabad,2018,2025.0,12.0
15898311,Audi,A3,35 TDI Technology,25243,2018,2120858.0,diesel,1,sedan,automatic,,Hyderabad,2018,2025.0,12.0
16506505,BMW,X1,xDrive20d xLine,61564,2018,2423858.0,diesel,2,suv,automatic,,Hyderabad,2018,2025.0,12.0
16697576,Mercedes-Benz,CLA,200 CDI Style,65735,2019,2595558.0,diesel,1,sedan,automatic,DCT,Hyderabad,2020,2025.0,12.0
